pitch_id,game_id,inning,inning_half,outs,balls,strikes,batting_team_name,fielding_team_name,batter_id,pitcher_id,catcher_id,called_strike_or_ball,abs_zone_call,was_challenged,challenge_id,pitch_x,pitch_z,sz_top,sz_bot
P0030070,2025-09-25,2,top,2,0,2,Charlotte Comets,Des Moines Dragons,1016,1041,1029,strike,strike,False,,0.067,3.015,3.21,1.62
P0030071,2025-09-25,8,bottom,2,2,0,Des Moines Dragons,Charlotte Comets,1032,1028,1015,ball,strike,False,,0.197,1.784,3.21,1.62
P0030072,2025-09-25,6,top,0,1,1,Charlotte Comets,Des Moines Dragons,1015,1041,1029,strike,strike,False,,-0.625,3.148,3.21,1.62
P0030073,2025-09-25,3,bottom,2,1,2,Des Moines Dragons,Charlotte Comets,1035,1027,1015,strike,strike,False,,-0.28,2.6,3.21,1.62
P0030074,2025-09-25,6,top,0,1,0,Charlotte Comets,Des Moines Dragons,1017,1038,1029,ball,ball,False,,-0.072,1.49,3.21,1.62
P0030075,2025-09-25,7,top,2,3,2,Charlotte Comets,Des Moines Dragons,1020,1040,1029,strike,ball,False,,0.709,2.335,3.21,1.62
P0030076,2025-09-25,3,top,0,1,0,Charlotte Comets,Des Moines Dragons,1023,1039,1029,strike,strike,False,,0.092,2.082,3.21,1.62
P0030077,2025-09-25,5,top,1,2,2,Charlotte Comets,Des Moines Dragons,1022,1040,1029,ball,ball,False,,-0.648,3.309,3.21,1.62
P0030078,2025-09-25,9,bottom,1,2,1,Des Moines Dragons,Charlotte Comets,1036,1028,1015,strike,ball,False,,0.266,1.409,3.21,1.62
P0030079,2025-09-25,4,bottom,2,1,1,Des Moines Dragons,Charlotte Comets,1031,1027,1015,strike,strike,False,,0.339,2.023,3.21,1.62
P0030080,2025-09-25,7,bottom,2,1,1,Des Moines Dragons,Charlotte Comets,1030,1027,1015,strike,strike,False,,-0.556,1.695,3.21,1.62
P0030081,2025-09-25,9,top,2,1,2,Charlotte Comets,Des Moines Dragons,1018,1038,1029,ball,ball,False,,0.933,1.54,3.21,1.62
P0030082,2025-09-25,5,bottom,1,0,2,Des Moines Dragons,Charlotte Comets,1033,1026,1015,strike,strike,False,,0.241,2.506,3.21,1.62
P0030083,2025-09-25,6,top,0,0,0,Charlotte Comets,Des Moines Dragons,1019,1040,1029,strike,ball,False,,0.714,2.929,3.21,1.62
P0030084,2025-09-25,6,bottom,0,1,1,Des Moines Dragons,Charlotte Comets,1034,1028,1015,strike,strike,False,,0.392,2.91,3.21,1.62
P0030085,2025-09-25,6,bottom,2,1,1,Des Moines Dragons,Charlotte Comets,1029,1024,1015,ball,ball,False,,-0.876,2.483,3.21,1.62
P0030086,2025-09-25,3,top,1,0,0,Charlotte Comets,Des Moines Dragons,1021,1041,1029,strike,ball,False,,0.472,3.23,3.21,1.62
P0030087,2025-09-25,4,bottom,2,3,2,Des Moines Dragons,Charlotte Comets,1037,1027,1015,ball,strike,False,,0.512,1.921,3.21,1.62
P0030088,2025-09-25,9,bottom,1,2,0,Des Moines Dragons,Charlotte Comets,1032,1027,1015,strike,strike,False,,-0.059,2.249,3.21,1.62
P0030089,2025-09-25,7,top,1,3,0,Charlotte Comets,Des Moines Dragons,1016,1040,1029,ball,ball,False,,1.348,2.089,3.21,1.62
P0030090,2025-09-25,1,bottom,1,1,1,Des Moines Dragons,Charlotte Comets,1035,1028,1015,strike,strike,False,,-0.6,1.956,3.21,1.62
P0030091,2025-09-25,1,bottom,0,3,2,Des Moines Dragons,Charlotte Comets,1036,1028,1015,strike,strike,False,,0.475,2.234,3.21,1.62
P0030092,2025-09-25,5,top,0,0,0,Charlotte Comets,Des Moines Dragons,1015,1040,1029,strike,strike,False,,0.148,2.645,3.21,1.62
P0030093,2025-09-25,8,top,2,1,1,Charlotte Comets,Des Moines Dragons,1017,1038,1029,ball,ball,False,,-0.616,3.285,3.21,1.62
P0030094,2025-09-25,9,top,0,3,2,Charlotte Comets,Des Moines Dragons,1020,1041,1029,ball,ball,False,,0.89,3.084,3.21,1.62
P0030095,2025-09-25,9,top,0,1,1,Charlotte Comets,Des Moines Dragons,1023,1042,1029,strike,strike,False,,-0.49,2.048,3.21,1.62
P0030096,2025-09-25,7,bottom,0,3,0,Des Moines Dragons,Charlotte Comets,1031,1024,1015,strike,strike,False,,0.306,2.337,3.21,1.62
P0030097,2025-09-25,8,bottom,0,3,2,Des Moines Dragons,Charlotte Comets,1030,1024,1015,strike,strike,False,,0.549,2.47,3.21,1.62
P0030098,2025-09-25,2,bottom,2,2,2,Des Moines Dragons,Charlotte Comets,1033,1026,1015,ball,ball,False,,1.033,2.662,3.21,1.62
P0030099,2025-09-25,2,bottom,1,3,2,Des Moines Dragons,Charlotte Comets,1034,1028,1015,ball,ball,False,,0.17,3.264,3.21,1.62
P0030100,2025-09-25,9,bottom,2,0,2,Des Moines Dragons,Charlotte Comets,1029,1024,1015,ball,ball,False,,0.802,1.303,3.21,1.62
P0030101,2025-09-25,3,bottom,1,3,2,Des Moines Dragons,Charlotte Comets,1037,1028,1015,strike,strike,False,,-0.093,2.938,3.21,1.62
P0030102,2025-09-25,7,bottom,0,1,2,Des Moines Dragons,Charlotte Comets,1032,1027,1015,strike,strike,False,,0.141,2.246,3.21,1.62
P0030103,2025-09-25,9,top,2,0,1,Charlotte Comets,Des Moines Dragons,1022,1040,1029,strike,strike,False,,0.31,2.448,3.21,1.62
P0030104,2025-09-25,8,top,2,2,1,Charlotte Comets,Des Moines Dragons,1018,1042,1029,strike,strike,False,,0.612,2.198,3.21,1.62
P0030105,2025-09-25,7,top,0,1,0,Charlotte Comets,Des Moines Dragons,1019,1040,1029,strike,strike,False,,0.038,2.785,3.21,1.62
P0030106,2025-09-25,3,top,2,3,0,Charlotte Comets,Des Moines Dragons,1021,1040,1029,ball,ball,False,,0.309,3.295,3.21,1.62
P0030107,2025-09-25,7,bottom,2,3,2,Des Moines Dragons,Charlotte Comets,1035,1027,1015,strike,strike,False,,0.03,2.856,3.21,1.62
P0030108,2025-09-25,5,top,2,1,0,Charlotte Comets,Des Moines Dragons,1016,1041,1029,ball,ball,False,,-0.752,2.619,3.21,1.62
P0030109,2025-09-25,3,top,0,2,1,Charlotte Comets,Des Moines Dragons,1015,1038,1029,strike,strike,False,,0.047,2.799,3.21,1.62
P0030110,2025-09-25,8,top,1,3,0,Charlotte Comets,Des Moines Dragons,1017,1042,1029,strike,strike,False,,0.474,2.602,3.21,1.62
P0030111,2025-09-25,5,top,2,1,1,Charlotte Comets,Des Moines Dragons,1020,1039,1029,ball,ball,False,,0.85,1.619,3.21,1.62
P0030112,2025-09-25,2,bottom,2,2,0,Des Moines Dragons,Charlotte Comets,1036,1024,1015,ball,ball,False,,-0.004,3.414,3.21,1.62
P0030113,2025-09-25,4,bottom,2,1,1,Des Moines Dragons,Charlotte Comets,1031,1027,1015,strike,strike,False,,-0.664,2.468,3.21,1.62
P0030114,2025-09-25,6,top,2,2,0,Charlotte Comets,Des Moines Dragons,1023,1042,1029,strike,strike,False,,-0.324,1.75,3.21,1.62
P0030115,2025-09-25,3,top,1,2,1,Charlotte Comets,Des Moines Dragons,1022,1039,1029,ball,strike,False,,0.537,2.122,3.21,1.62
P0030116,2025-09-25,2,top,1,1,0,Charlotte Comets,Des Moines Dragons,1018,1041,1029,strike,strike,False,,0.531,2.869,3.21,1.62
P0030117,2025-09-25,7,bottom,2,2,0,Des Moines Dragons,Charlotte Comets,1030,1028,1015,ball,ball,False,,0.255,3.424,3.21,1.62
P0030118,2025-09-25,9,bottom,1,3,0,Des Moines Dragons,Charlotte Comets,1033,1028,1015,ball,ball,False,,-0.136,3.884,3.21,1.62
P0030119,2025-09-25,8,bottom,1,1,0,Des Moines Dragons,Charlotte Comets,1034,1027,1015,ball,strike,False,,0.228,3.072,3.21,1.62
P0030120,2025-09-25,6,top,2,0,0,Charlotte Comets,Des Moines Dragons,1019,1042,1029,strike,strike,False,,0.503,2.523,3.21,1.62
P0030121,2025-09-25,1,top,0,3,2,Charlotte Comets,Des Moines Dragons,1021,1042,1029,strike,ball,False,,0.052,3.325,3.21,1.62
P0030122,2025-09-25,1,top,0,3,0,Charlotte Comets,Des Moines Dragons,1016,1040,1029,strike,strike,False,,0.396,2.086,3.21,1.62
P0030123,2025-09-25,4,top,0,0,2,Charlotte Comets,Des Moines Dragons,1015,1038,1029,ball,ball,False,,1.015,2.403,3.21,1.62
P0030124,2025-09-25,3,bottom,2,1,0,Des Moines Dragons,Charlotte Comets,1029,1026,1015,ball,ball,False,,-1.346,1.997,3.21,1.62
P0030125,2025-09-25,5,bottom,0,2,2,Des Moines Dragons,Charlotte Comets,1037,1028,1015,ball,ball,False,,0.92,2.354,3.21,1.62
P0030126,2025-09-25,2,bottom,1,3,2,Des Moines Dragons,Charlotte Comets,1032,1028,1015,strike,strike,False,,0.678,2.676,3.21,1.62
P0030127,2025-09-25,7,top,2,0,2,Charlotte Comets,Des Moines Dragons,1017,1038,1029,ball,ball,False,,-0.444,1.557,3.21,1.62
P0030128,2025-09-25,5,bottom,1,3,2,Des Moines Dragons,Charlotte Comets,1035,1027,1015,strike,strike,False,,0.461,2.84,3.21,1.62
P0030129,2025-09-25,6,top,2,2,2,Charlotte Comets,Des Moines Dragons,1020,1042,1029,ball,strike,False,,0.594,2.442,3.21,1.62
P0030130,2025-09-25,9,bottom,0,0,1,Des Moines Dragons,Charlotte Comets,1036,1024,1015,ball,ball,False,,-0.426,3.437,3.21,1.62
P0030131,2025-09-25,7,top,1,0,1,Charlotte Comets,Des Moines Dragons,1023,1040,1029,strike,strike,False,,0.448,2.706,3.21,1.62
P0030132,2025-09-25,1,top,2,2,1,Charlotte Comets,Des Moines Dragons,1022,1041,1029,strike,strike,False,,-0.234,2.49,3.21,1.62
P0030133,2025-09-25,3,bottom,0,1,1,Des Moines Dragons,Charlotte Comets,1031,1027,1015,strike,strike,False,,0.036,2.937,3.21,1.62
P0030134,2025-09-25,5,top,2,3,1,Charlotte Comets,Des Moines Dragons,1018,1039,1029,ball,ball,False,,0.821,2.479,3.21,1.62
P0030135,2025-09-25,9,bottom,1,0,2,Des Moines Dragons,Charlotte Comets,1030,1025,1015,ball,strike,False,,0.386,2.172,3.21,1.62
P0030136,2025-09-25,7,top,2,3,0,Charlotte Comets,Des Moines Dragons,1019,1041,1029,strike,strike,False,,-0.687,2.863,3.21,1.62
P0030137,2025-09-25,9,top,2,0,0,Charlotte Comets,Des Moines Dragons,1021,1038,1029,strike,strike,False,,0.206,2.037,3.21,1.62
P0030138,2025-09-25,7,top,1,2,1,Charlotte Comets,Des Moines Dragons,1016,1039,1029,strike,strike,False,,0.313,1.778,3.21,1.62
P0030139,2025-09-25,7,top,1,1,2,Charlotte Comets,Des Moines Dragons,1015,1038,1029,strike,strike,False,,0.508,2.107,3.21,1.62
P0030140,2025-09-25,4,bottom,1,0,1,Des Moines Dragons,Charlotte Comets,1033,1024,1015,strike,strike,False,,0.68,1.673,3.21,1.62
P0030141,2025-09-25,8,top,0,3,2,Charlotte Comets,Des Moines Dragons,1017,1038,1029,ball,ball,False,,0.708,3.267,3.21,1.62
P0030142,2025-09-25,8,top,2,3,1,Charlotte Comets,Des Moines Dragons,1020,1038,1029,ball,ball,False,,-0.862,2.296,3.21,1.62
P0030143,2025-09-25,2,top,0,1,2,Charlotte Comets,Des Moines Dragons,1023,1039,1029,strike,strike,False,,-0.417,2.74,3.21,1.62
P0030144,2025-09-25,7,top,1,0,0,Charlotte Comets,Des Moines Dragons,1022,1039,1029,strike,strike,False,,-0.238,2.413,3.21,1.62
P0030145,2025-09-25,8,bottom,1,1,1,Des Moines Dragons,Charlotte Comets,1034,1027,1015,strike,strike,False,,0.417,2.537,3.21,1.62
P0030146,2025-09-25,9,top,2,3,0,Charlotte Comets,Des Moines Dragons,1018,1038,1029,ball,ball,False,,0.89,3.029,3.21,1.62
P0030147,2025-09-25,2,top,0,2,0,Charlotte Comets,Des Moines Dragons,1019,1041,1029,strike,strike,False,,-0.694,3.052,3.21,1.62
P0030148,2025-09-25,4,bottom,0,3,1,Des Moines Dragons,Charlotte Comets,1029,1025,1015,strike,strike,False,,-0.239,2.565,3.21,1.62
P0030149,2025-09-25,3,bottom,0,1,2,Des Moines Dragons,Charlotte Comets,1037,1027,1015,ball,ball,False,,0.872,2.104,3.21,1.62
P0030150,2025-09-25,3,bottom,0,3,1,Des Moines Dragons,Charlotte Comets,1032,1024,1015,strike,strike,False,,0.082,2.954,3.21,1.62
P0030151,2025-09-25,1,bottom,2,3,2,Des Moines Dragons,Charlotte Comets,1035,1024,1015,ball,ball,False,,0.76,2.411,3.21,1.62
P0030152,2025-09-25,2,top,1,2,0,Charlotte Comets,Des Moines Dragons,1021,1038,1029,strike,strike,False,,-0.371,2.69,3.21,1.62
P0030153,2025-09-25,3,bottom,0,3,2,Des Moines Dragons,Charlotte Comets,1036,1028,1015,ball,strike,False,,0.105,1.768,3.21,1.62
P0030154,2025-09-25,7,bottom,2,2,2,Des Moines Dragons,Charlotte Comets,1031,1026,1015,ball,ball,False,,1.05,2.416,3.21,1.62
P0030155,2025-09-25,9,top,0,0,2,Charlotte Comets,Des Moines Dragons,1016,1041,1029,strike,strike,False,,-0.371,1.928,3.21,1.62
P0030156,2025-09-25,8,top,2,3,2,Charlotte Comets,Des Moines Dragons,1015,1039,1029,strike,strike,False,,0.337,1.976,3.21,1.62
P0030157,2025-09-25,2,bottom,1,0,0,Des Moines Dragons,Charlotte Comets,1030,1027,1015,ball,ball,False,,0.939,2.421,3.21,1.62
P0030158,2025-09-25,9,top,0,1,1,Charlotte Comets,Des Moines Dragons,1017,1040,1029,strike,strike,False,,0.105,2.133,3.21,1.62
P0030159,2025-09-25,1,bottom,0,1,1,Des Moines Dragons,Charlotte Comets,1033,1028,1015,ball,ball,False,,0.377,3.435,3.21,1.62
P0030160,2025-09-25,7,bottom,1,1,1,Des Moines Dragons,Charlotte Comets,1034,1028,1015,ball,ball,False,,-0.739,2.284,3.21,1.62
P0030161,2025-09-25,7,top,2,2,0,Charlotte Comets,Des Moines Dragons,1020,1039,1029,ball,strike,False,,0.684,2.789,3.21,1.62
P0030162,2025-09-25,3,top,0,3,1,Charlotte Comets,Des Moines Dragons,1023,1040,1029,strike,strike,False,,-0.02,2.605,3.21,1.62
P0030163,2025-09-25,5,top,0,1,2,Charlotte Comets,Des Moines Dragons,1022,1042,1029,strike,strike,False,,-0.388,2.203,3.21,1.62
P0030164,2025-09-25,4,top,1,3,2,Charlotte Comets,Des Moines Dragons,1018,1038,1029,strike,strike,False,,0.636,2.526,3.21,1.62
P0030165,2025-09-25,5,top,2,2,2,Charlotte Comets,Des Moines Dragons,1019,1038,1029,strike,ball,False,,-0.716,3.256,3.21,1.62
P0030166,2025-09-25,3,top,1,0,1,Charlotte Comets,Des Moines Dragons,1021,1041,1029,ball,ball,False,,0.877,2.919,3.21,1.62
P0030167,2025-09-25,4,top,2,0,0,Charlotte Comets,Des Moines Dragons,1016,1039,1029,strike,strike,False,,-0.348,2.977,3.21,1.62
P0030168,2025-09-25,5,bottom,1,3,0,Des Moines Dragons,Charlotte Comets,1029,1028,1015,strike,strike,False,,-0.063,2.476,3.21,1.62
P0030169,2025-09-25,1,bottom,2,2,2,Des Moines Dragons,Charlotte Comets,1037,1026,1015,ball,ball,False,,0.334,1.275,3.21,1.62
P0030170,2025-09-25,3,top,2,2,1,Charlotte Comets,Des Moines Dragons,1015,1041,1029,ball,ball,False,,-0.744,3.277,3.21,1.62
P0030171,2025-09-25,3,top,0,3,1,Charlotte Comets,Des Moines Dragons,1017,1040,1029,strike,ball,False,,-0.389,3.22,3.21,1.62
P0030172,2025-09-25,1,top,1,2,1,Charlotte Comets,Des Moines Dragons,1020,1040,1029,ball,ball,False,,1.036,2.433,3.21,1.62
P0030173,2025-09-25,3,bottom,0,2,1,Des Moines Dragons,Charlotte Comets,1032,1028,1015,strike,strike,False,,0.476,2.037,3.21,1.62
P0030174,2025-09-25,6,bottom,1,2,0,Des Moines Dragons,Charlotte Comets,1035,1024,1015,ball,ball,False,,-0.421,3.216,3.21,1.62
P0030175,2025-09-25,2,top,1,0,1,Charlotte Comets,Des Moines Dragons,1023,1039,1029,ball,strike,False,,-0.087,3.143,3.21,1.62
P0030176,2025-09-25,4,bottom,1,1,0,Des Moines Dragons,Charlotte Comets,1036,1027,1015,ball,ball,False,,-0.763,2.154,3.21,1.62
P0030177,2025-09-25,8,top,2,1,1,Charlotte Comets,Des Moines Dragons,1022,1038,1029,strike,strike,False,,-0.102,1.746,3.21,1.62
P0030178,2025-09-25,1,top,1,1,2,Charlotte Comets,Des Moines Dragons,1018,1040,1029,ball,ball,False,,1.074,1.733,3.21,1.62
P0030179,2025-09-25,7,top,0,1,2,Charlotte Comets,Des Moines Dragons,1019,1039,1029,strike,strike,False,,-0.543,1.696,3.21,1.62
P0030180,2025-09-25,8,top,1,2,0,Charlotte Comets,Des Moines Dragons,1021,1042,1029,strike,strike,False,,-0.321,1.934,3.21,1.62
P0030181,2025-09-25,2,bottom,1,1,2,Des Moines Dragons,Charlotte Comets,1031,1024,1015,ball,ball,False,,0.232,3.38,3.21,1.62
P0030182,2025-09-25,3,bottom,1,0,0,Des Moines Dragons,Charlotte Comets,1030,1027,1015,strike,strike,False,,0.215,2.957,3.21,1.62
P0030183,2025-09-25,9,top,1,3,1,Charlotte Comets,Des Moines Dragons,1016,1040,1029,ball,ball,False,,0.824,1.162,3.21,1.62
P0030184,2025-09-25,2,top,0,0,0,Charlotte Comets,Des Moines Dragons,1015,1038,1029,strike,strike,False,,-0.44,2.733,3.21,1.62
P0030185,2025-09-25,8,bottom,0,1,1,Des Moines Dragons,Charlotte Comets,1033,1027,1015,strike,strike,False,,-0.065,2.511,3.21,1.62
P0030186,2025-09-25,9,top,0,0,2,Charlotte Comets,Des Moines Dragons,1017,1040,1029,strike,strike,False,,0.69,1.65,3.21,1.62
P0030187,2025-09-25,7,top,1,3,0,Charlotte Comets,Des Moines Dragons,1020,1039,1029,strike,strike,False,,0.412,2.355,3.21,1.62
P0030188,2025-09-25,8,bottom,1,3,1,Des Moines Dragons,Charlotte Comets,1034,1025,1015,strike,strike,False,,0.151,2.621,3.21,1.62
P0030189,2025-09-25,2,top,1,1,2,Charlotte Comets,Des Moines Dragons,1023,1041,1029,strike,strike,False,,0.335,2.795,3.21,1.62
P0030190,2025-09-25,6,top,2,2,1,Charlotte Comets,Des Moines Dragons,1022,1038,1029,ball,ball,False,,-0.588,3.387,3.21,1.62
P0030191,2025-09-25,4,bottom,2,1,1,Des Moines Dragons,Charlotte Comets,1029,1028,1015,strike,strike,False,,-0.173,2.179,3.21,1.62
P0030192,2025-09-25,5,bottom,1,2,1,Des Moines Dragons,Charlotte Comets,1037,1028,1015,ball,ball,False,,0.816,2.505,3.21,1.62
P0030193,2025-09-25,4,bottom,1,1,1,Des Moines Dragons,Charlotte Comets,1032,1028,1015,strike,strike,False,,0.032,2.674,3.21,1.62
P0030194,2025-09-25,4,top,1,3,2,Charlotte Comets,Des Moines Dragons,1018,1038,1029,ball,ball,False,,0.521,1.435,3.21,1.62
P0030195,2025-09-25,5,top,1,1,0,Charlotte Comets,Des Moines Dragons,1019,1041,1029,strike,strike,False,,-0.178,2.289,3.21,1.62
P0030196,2025-09-25,6,bottom,1,1,1,Des Moines Dragons,Charlotte Comets,1035,1024,1015,strike,strike,False,,0.645,2.642,3.21,1.62
P0030197,2025-09-25,4,bottom,2,2,2,Des Moines Dragons,Charlotte Comets,1036,1024,1015,ball,ball,False,,1.469,3.369,3.21,1.62
P0030198,2025-09-25,9,bottom,0,2,1,Des Moines Dragons,Charlotte Comets,1031,1024,1015,strike,strike,False,,0.282,2.385,3.21,1.62
P0030199,2025-09-25,1,bottom,2,1,1,Des Moines Dragons,Charlotte Comets,1030,1026,1015,ball,ball,False,,0.856,1.458,3.21,1.62
P0030200,2025-09-25,7,bottom,1,1,1,Des Moines Dragons,Charlotte Comets,1033,1026,1015,strike,strike,False,,-0.376,3.173,3.21,1.62
P0030201,2025-09-25,3,top,0,2,2,Charlotte Comets,Des Moines Dragons,1021,1039,1029,ball,ball,False,,-0.899,3.556,3.21,1.62
P0030202,2025-09-25,7,top,1,3,2,Charlotte Comets,Des Moines Dragons,1016,1039,1029,ball,ball,False,,1.149,1.96,3.21,1.62
P0030203,2025-09-25,5,top,1,1,2,Charlotte Comets,Des Moines Dragons,1015,1039,1029,ball,strike,False,,0.554,2.384,3.21,1.62
P0030204,2025-09-25,9,bottom,2,1,2,Des Moines Dragons,Charlotte Comets,1034,1025,1015,strike,strike,False,,0.007,2.679,3.21,1.62
P0030205,2025-09-25,3,bottom,2,1,0,Des Moines Dragons,Charlotte Comets,1029,1027,1015,strike,strike,False,,0.434,2.199,3.21,1.62
P0030206,2025-09-25,8,top,2,3,0,Charlotte Comets,Des Moines Dragons,1017,1042,1029,strike,strike,False,,0.628,2.111,3.21,1.62
P0030207,2025-09-25,6,bottom,2,2,2,Des Moines Dragons,Charlotte Comets,1037,1027,1015,strike,ball,False,,-0.808,2.261,3.21,1.62
P0030208,2025-09-25,4,bottom,1,0,0,Des Moines Dragons,Charlotte Comets,1032,1025,1015,ball,strike,False,,-0.639,1.943,3.21,1.62
P0030209,2025-09-25,3,bottom,0,3,2,Des Moines Dragons,Charlotte Comets,1035,1024,1015,ball,ball,False,,-0.922,1.912,3.21,1.62
P0030210,2025-09-25,9,top,2,1,2,Charlotte Comets,Des Moines Dragons,1020,1039,1029,strike,strike,False,,-0.094,3.068,3.21,1.62
P0030211,2025-09-25,4,top,1,0,2,Charlotte Comets,Des Moines Dragons,1023,1040,1029,ball,ball,False,,-0.038,1.589,3.21,1.62
P0030212,2025-09-25,2,bottom,1,2,0,Des Moines Dragons,Charlotte Comets,1036,1028,1015,strike,ball,False,,0.8,2.157,3.21,1.62
P0030213,2025-09-25,4,bottom,1,0,0,Des Moines Dragons,Charlotte Comets,1031,1025,1015,ball,ball,False,,-0.868,2.101,3.21,1.62
P0030214,2025-09-25,5,top,1,0,0,Charlotte Comets,Des Moines Dragons,1022,1041,1029,ball,strike,False,,-0.501,1.812,3.21,1.62
P0030215,2025-09-25,6,top,2,2,2,Charlotte Comets,Des Moines Dragons,1018,1041,1029,strike,strike,False,,0.174,1.797,3.21,1.62
P0030216,2025-09-25,4,bottom,0,1,0,Des Moines Dragons,Charlotte Comets,1030,1024,1015,ball,ball,False,,0.749,2.019,3.21,1.62
P0030217,2025-09-25,7,top,2,0,0,Charlotte Comets,Des Moines Dragons,1019,1038,1029,ball,ball,False,,0.805,2.138,3.21,1.62
P0030218,2025-09-25,6,top,2,0,1,Charlotte Comets,Des Moines Dragons,1021,1039,1029,ball,ball,False,,-1.007,2.332,3.21,1.62
P0030219,2025-09-25,6,bottom,1,1,1,Des Moines Dragons,Charlotte Comets,1033,1027,1015,strike,strike,False,,-0.487,2.173,3.21,1.62
P0030220,2025-09-25,5,bottom,0,0,2,Des Moines Dragons,Charlotte Comets,1034,1024,1015,ball,strike,False,,0.605,1.995,3.21,1.62
P0030221,2025-09-25,8,bottom,2,1,2,Des Moines Dragons,Charlotte Comets,1029,1025,1015,ball,ball,False,,-1.098,1.684,3.21,1.62
P0030222,2025-09-25,3,bottom,1,3,0,Des Moines Dragons,Charlotte Comets,1037,1028,1015,ball,ball,False,,-0.116,1.486,3.21,1.62
P0030223,2025-09-25,9,top,1,1,2,Charlotte Comets,Des Moines Dragons,1016,1039,1029,ball,ball,False,,0.627,3.308,3.21,1.62
P0030224,2025-09-25,6,top,0,1,0,Charlotte Comets,Des Moines Dragons,1015,1041,1029,ball,ball,False,,0.753,1.577,3.21,1.62
P0030225,2025-09-25,1,top,0,3,2,Charlotte Comets,Des Moines Dragons,1017,1042,1029,strike,strike,False,,0.035,2.668,3.21,1.62
P0030226,2025-09-25,2,bottom,2,1,0,Des Moines Dragons,Charlotte Comets,1032,1026,1015,strike,strike,False,,-0.434,3.187,3.21,1.62
P0030227,2025-09-25,9,bottom,0,3,0,Des Moines Dragons,Charlotte Comets,1035,1024,1015,strike,strike,False,,0.231,2.57,3.21,1.62
P0030228,2025-09-25,8,bottom,0,1,1,Des Moines Dragons,Charlotte Comets,1036,1024,1015,ball,ball,False,,-0.837,2.313,3.21,1.62
P0030229,2025-09-25,9,bottom,2,3,1,Des Moines Dragons,Charlotte Comets,1031,1028,1015,ball,ball,False,,-0.717,3.091,3.21,1.62
P0000256,2025-09-26,8,bottom,2,3,0,Charlotte Comets,El Paso Explorers,1017,1054,1043,strike,strike,True,CH00256,-0.706,2.371,3.21,1.62
P0000259,2025-09-26,5,top,0,0,1,Charlotte Comets,El Paso Explorers,1015,1055,1043,strike,strike,True,CH00259,0.459,2.693,3.21,1.62
P0000267,2025-09-26,4,top,2,2,2,Charlotte Comets,El Paso Explorers,1019,1056,1043,strike,ball,True,CH00267,0.558,1.389,3.21,1.62
P0000519,2025-09-26,1,bottom,0,0,1,El Paso Explorers,Charlotte Comets,1046,1026,1015,strike,ball,True,CH00519,-0.97,2.571,3.21,1.62
P0030230,2025-09-26,1,bottom,0,3,0,El Paso Explorers,Charlotte Comets,1046,1026,1015,strike,strike,False,,-0.045,1.805,3.21,1.62
P0030231,2025-09-26,9,top,2,3,0,Charlotte Comets,El Paso Explorers,1016,1053,1043,ball,ball,False,,0.921,2.764,3.21,1.62
P0030232,2025-09-26,6,bottom,0,1,2,El Paso Explorers,Charlotte Comets,1049,1027,1015,strike,strike,False,,-0.184,2.794,3.21,1.62
P0030233,2025-09-26,6,bottom,0,0,0,El Paso Explorers,Charlotte Comets,1050,1028,1015,strike,strike,False,,-0.369,2.684,3.21,1.62
P0030234,2025-09-26,1,top,1,0,1,Charlotte Comets,El Paso Explorers,1023,1055,1043,strike,strike,False,,0.074,1.992,3.21,1.62
P0030235,2025-09-26,5,bottom,1,0,2,El Paso Explorers,Charlotte Comets,1048,1025,1015,ball,ball,False,,-0.21,1.262,3.21,1.62
P0030236,2025-09-26,8,top,1,1,1,Charlotte Comets,El Paso Explorers,1020,1052,1043,ball,ball,False,,-0.743,2.448,3.21,1.62
P0030237,2025-09-26,1,top,2,1,0,Charlotte Comets,El Paso Explorers,1015,1054,1043,strike,strike,False,,-0.543,3.107,3.21,1.62
P0030238,2025-09-26,8,bottom,1,0,1,El Paso Explorers,Charlotte Comets,1047,1025,1015,strike,strike,False,,-0.498,2.712,3.21,1.62
P0030239,2025-09-26,8,top,2,1,0,Charlotte Comets,El Paso Explorers,1022,1054,1043,strike,strike,False,,-0.161,2.232,3.21,1.62
P0030240,2025-09-26,7,top,0,3,2,Charlotte Comets,El Paso Explorers,1021,1052,1043,ball,ball,False,,0.663,1.598,3.21,1.62
P0030241,2025-09-26,7,bottom,1,3,0,El Paso Explorers,Charlotte Comets,1043,1027,1015,ball,strike,False,,-0.551,3.201,3.21,1.62
P0030242,2025-09-26,1,top,0,3,0,Charlotte Comets,El Paso Explorers,1019,1052,1043,ball,ball,False,,-0.832,2.986,3.21,1.62
P0030243,2025-09-26,8,bottom,1,0,2,El Paso Explorers,Charlotte Comets,1051,1028,1015,ball,ball,False,,0.82,1.849,3.21,1.62
